HCS_DRUG_CAT,TCGPI_ID,NDC_UPC_HRI,TCGPI_NAME,DRUG_NAME,BUP_INJECTION
OP,65991702100350,60951064170,Hydrocodone-Acetaminophen Tab 7.5-750 MG,Hydrocodone-Acetaminophen,0
OP,65991702100350,60951064185,Hydrocodone-Acetaminophen Tab 7.5-750 MG,Hydrocodone-Acetaminophen,0
OP,65100055100415,60951065270,Morphine Sulfate Tab ER 15 MG,Morphine Sulfate ER,0
OP,65100055100415,60951065285,Morphine Sulfate Tab CR 15 MG,Morphine Sulfate ER,0
OP,65100055100432,60951065370,Morphine Sulfate Tab ER 30 MG,Morphine Sulfate ER,0
OP,65100055100432,60951065385,Morphine Sulfate Tab CR 30 MG,Morphine Sulfate ER,0
OP,65100055100445,60951065570,Morphine Sulfate Tab ER 60 MG,Morphine Sulfate ER,0
OP,65100055100445,60951065585,Morphine Sulfate Tab CR 60 MG,Morphine Sulfate ER,0
OP,65100075100310,60951065770,Oxycodone HCl Tab 5 MG,Endocodone,0
OP,65100055100460,60951065870,Morphine Sulfate Tab ER 100 MG,Morphine Sulfate ER,0
OP,65100055100460,60951065885,Morphine Sulfate Tab CR 100 MG,Morphine Sulfate ER,0
OP,65100055100480,60951065970,Morphine Sulfate Tab ER 200 MG,Morphine Sulfate ER,0
OP,65990002200120,60951066070,Oxycodone w/ Acetaminophen Cap 5-500 MG,Oxycodone-Acetaminophen,0
OP,65990002200120,60951066085,Oxycodone w/ Acetaminophen Cap 5-500 MG,Oxycodone-Acetaminophen,0
OP,65991004300115,60951067570,Butalbital-Aspirin-Caff w/ Codeine Cap 50-325-40-30 MG,Butal-ASA-Caff-Cod,0
OP,65991004300115,60951067585,Butalbital-Aspirin-Caff w/ Codeine Cap 50-325-40-30 MG,Butal-ASA-Caff-Cod,0
OP,65990002200327,60951070070,Oxycodone w/ Acetaminophen Tab 7.5-325 MG,Endocet,0
OP,65990002200305,60951070170,Oxycodone w/ Acetaminophen Tab 2.5-325 MG,Endocet,0
OP,65100075107410,60951070270,Oxycodone HCl Tab SR 12HR 10 MG,OxyCODONE HCl ER,0
OP,65100075107420,60951070370,Oxycodone HCl Tab SR 12HR 20 MG,OxyCODONE HCl ER,0
OP,65100075107440,60951070570,Oxycodone HCl Tab SR 12HR 40 MG,OxyCODONE HCl ER,0
OP,65100075107480,60951071070,Oxycodone HCl Tab SR 12HR 80 MG,OxyCODONE HCl ER,0
OP,65990002200335,60951071270,Oxycodone w/ Acetaminophen Tab 10-325 MG,Endocet,0
OP,65100035100310,60951075270,Hydromorphone HCl Tab 2 MG,HYDROmorphone HCl,0
OP,65100035100320,60951075770,Hydromorphone HCl Tab 4 MG,HYDROmorphone HCl,0
OP,65100035100320,60951075785,Hydromorphone HCl Tab 4 MG,HYDROmorphone HCl,0
OP,65100080100305,60951079470,Oxymorphone HCl Tab 5 MG,oxyMORphone HCl,0
OP,65100080100310,60951079570,Oxymorphone HCl Tab 10 MG,oxyMORphone HCl,0
OP,65990002200330,60951079670,Oxycodone w/ Acetaminophen Tab 7.5-500 MG,Endocet,0
OP,65990002200330,60951079685,Oxycodone w/ Acetaminophen Tab 7.5-500 MG,Endocet,0
OP,65990002200340,60951079770,Oxycodone w/ Acetaminophen Tab 10-650 MG,Endocet,0
OP,65990002200340,60951079785,Oxycodone w/ Acetaminophen Tab 10-650 MG,NULL,0
OP,65100055100415,60999010110,Morphine Sulfate Tab CR 15 MG,Morphine Sulfate ER,0
OP,65100055100432,60999010210,Morphine Sulfate Tab CR 30 MG,Morphine Sulfate ER,0
OP,65100055100445,60999010310,Morphine Sulfate Tab CR 60 MG,Morphine Sulfate ER,0
OP,65100055100460,60999010410,Morphine Sulfate Tab CR 100 MG,Morphine Sulfate ER,0
OP,65100055100310,60999012010,Morphine Sulfate Tab 15 MG,Morphine Sulfate IR,0
OP,65100055100315,60999012110,Morphine Sulfate Tab 30 MG,Morphine Sulfate IR,0
OP,65100055102065,60999013001,Morphine Sulfate Oral Soln 10 MG/5ML,Morphine Sulfate IR,0
OP,65100055102070,60999013101,Morphine Sulfate Oral Soln 20 MG/5ML,Morphine Sulfate IR,0
OP,65100055102090,60999013201,Morphine Sulfate (Concentrate) Oral Soln 20 MG/ML,Morphine Sulfate (Concentrate),0
OP,65100055102090,60999013202,Morphine Sulfate (Concentrate) Oral Soln 20 MG/ML,Morphine Sulfate (Concentrate),0
OP,65100055100415,60999090010,Morphine Sulfate Tab CR 15 MG,Morphine Sulfate ER,0
OP,65100055100432,60999090110,Morphine Sulfate Tab CR 30 MG,Morphine Sulfate ER,0
OP,65100055100445,60999090210,Morphine Sulfate Tab CR 60 MG,Morphine Sulfate ER,0
OP,65100055100460,60999090310,Morphine Sulfate Tab CR 100 MG,Morphine Sulfate ER,0
OP,65992002400320,61392044610,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65992002400320,61392044615,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65992002400320,61392044630,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65992002400320,61392044631,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65992002400320,61392044632,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65992002400320,61392044639,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65992002400320,61392044645,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65992002400320,61392044651,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65992002400320,61392044654,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65992002400320,61392044656,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65992002400320,61392044660,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65992002400320,61392044690,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65992002400320,61392044691,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65991702100310,61570000101,Hydrocodone-Acetaminophen Tab 5-500 MG,Anexsia,0
OP,65991702100340,61570000201,Hydrocodone-Acetaminophen Tab 7.5-650 MG,Anexsia,0
OP,65991702100340,61570000205,Hydrocodone-Acetaminophen Tab 7.5-650 MG,Anexsia,0
OP,65991702101040,61570010116,Hydrocodone-Acetaminophen Elixir 5-500 MG/5ML,NULL,0
OP,65991702100310,61808012001,Hydrocodone-Acetaminophen Tab 5-500 MG,Hydrocodone-Acetaminophen,0
OP,65991702100310,61808012005,Hydrocodone-Acetaminophen Tab 5-500 MG,Hydrocodone-Acetaminophen,0
OP,65100095107075,61919000230,Tramadol HCl Cap ER 24HR Biphasic Release 150 MG,traMADol HCl ER,0
OP,65100095107075,61919000260,Tramadol HCl Cap ER 24HR Biphasic Release 150 MG,traMADol HCl ER,0
OP,65100095107075,61919000272,Tramadol HCl Cap ER 24HR Biphasic Release 150 MG,traMADol HCl ER,0
OP,65100095107075,61919000290,Tramadol HCl Cap ER 24HR Biphasic Release 150 MG,traMADol HCl ER,0
OP,65991002050315,61919002330,Acetaminophen w/ Codeine Tab 300-30 MG,Acetaminophen-Codeine #3,0
OP,65991002050315,61919002360,Acetaminophen w/ Codeine Tab 300-30 MG,Acetaminophen-Codeine #3,0
OP,65991002050315,61919002371,Acetaminophen w/ Codeine Tab 300-30 MG,Acetaminophen-Codeine #3,0
OP,65991002050315,61919002390,Acetaminophen w/ Codeine Tab 300-30 MG,Acetaminophen-Codeine #3,0
OP,65100075100340,61919004860,Oxycodone HCl Tab 30 MG,oxyCODONE HCl,0
OP,65991002050315,61919005360,Acetaminophen w/ Codeine Tab 300-30 MG,Acetaminophen-Codeine #3,0
OP,65991002050315,61919005371,Acetaminophen w/ Codeine Tab 300-30 MG,Acetaminophen-Codeine #3,0
OP,65995002200320,61919006730,Tramadol-Acetaminophen Tab 37.5-325 MG,traMADol-Acetaminophen,0
OP,65995002200320,61919006760,Tramadol-Acetaminophen Tab 37.5-325 MG,traMADol-Acetaminophen,0
OP,65995002200320,61919006771,Tramadol-Acetaminophen Tab 37.5-325 MG,traMADol-Acetaminophen,0
OP,65995002200320,61919006772,Tramadol-Acetaminophen Tab 37.5-325 MG,traMADol-Acetaminophen,0
OP,65995002200320,61919006790,Tramadol-Acetaminophen Tab 37.5-325 MG,traMADol-Acetaminophen,0
OP,65100095100320,61919007330,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919007360,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919007382,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919007384,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919007390,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65991702100358,61919011415,Hydrocodone-Acetaminophen Tab 7.5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100358,61919011430,Hydrocodone-Acetaminophen Tab 7.5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100358,61919011460,Hydrocodone-Acetaminophen Tab 7.5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100358,61919011471,Hydrocodone-Acetaminophen Tab 7.5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100358,61919011472,Hydrocodone-Acetaminophen Tab 7.5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100358,61919011490,Hydrocodone-Acetaminophen Tab 7.5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100305,61919011820,Hydrocodone-Acetaminophen Tab 10-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100305,61919011826,Hydrocodone-Acetaminophen Tab 10-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100305,61919011830,Hydrocodone-Acetaminophen Tab 10-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100305,61919011860,Hydrocodone-Acetaminophen Tab 10-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100305,61919011871,Hydrocodone-Acetaminophen Tab 10-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100305,61919011872,Hydrocodone-Acetaminophen Tab 10-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100305,61919011890,Hydrocodone-Acetaminophen Tab 10-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100305,61919015630,Hydrocodone-Acetaminophen Tab 10-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100305,61919015660,Hydrocodone-Acetaminophen Tab 10-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100305,61919015690,Hydrocodone-Acetaminophen Tab 10-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100358,61919020826,Hydrocodone-Acetaminophen Tab 7.5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100358,61919020830,Hydrocodone-Acetaminophen Tab 7.5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100358,61919020860,Hydrocodone-Acetaminophen Tab 7.5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100358,61919020872,Hydrocodone-Acetaminophen Tab 7.5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100358,61919020890,Hydrocodone-Acetaminophen Tab 7.5-325 MG,HYDROcodone-Acetaminophen,0
OP,65100095100320,61919022912,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919022920,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919022930,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919022950,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919022960,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919022971,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919022972,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919022982,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919022984,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919022990,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65995002200320,61919023030,Tramadol-Acetaminophen Tab 37.5-325 MG,traMADol-Acetaminophen,0
OP,65990002200310,61919024830,Oxycodone w/ Acetaminophen Tab 5-325 MG,oxyCODONE-Acetaminophen,0
OP,65990002200310,61919024890,Oxycodone w/ Acetaminophen Tab 5-325 MG,oxyCODONE-Acetaminophen,0
OP,65991002050320,61919027390,Acetaminophen w/ Codeine Tab 300-60 MG,Acetaminophen-Codeine #4,0
OP,65991702500320,61919029630,Hydrocodone-Ibuprofen Tab 7.5-200 MG,HYDROcodone-Ibuprofen,0
OP,65991002050315,61919032830,Acetaminophen w/ Codeine Tab 300-30 MG,Acetaminophen-Codeine #3,0
OP,65991002050315,61919032871,Acetaminophen w/ Codeine Tab 300-30 MG,Acetaminophen-Codeine #3,0
OP,65991002050315,61919032890,Acetaminophen w/ Codeine Tab 300-30 MG,Acetaminophen-Codeine #3,0
OP,65995002200320,61919033530,Tramadol-Acetaminophen Tab 37.5-325 MG,traMADol-Acetaminophen,0
OP,65995002200320,61919033560,Tramadol-Acetaminophen Tab 37.5-325 MG,traMADol-Acetaminophen,0
OP,65995002200320,61919033572,Tramadol-Acetaminophen Tab 37.5-325 MG,traMADol-Acetaminophen,0
OP,65990002200327,61919041260,Oxycodone w/ Acetaminophen Tab 7.5-325 MG,oxyCODONE-Acetaminophen,0
OP,65100055100315,61919041330,Morphine Sulfate Tab 30 MG,Morphine Sulfate,0
OP,65990002200310,61919043230,Oxycodone w/ Acetaminophen Tab 5-325 MG,oxyCODONE-Acetaminophen,0
OP,65990002200310,61919043260,Oxycodone w/ Acetaminophen Tab 5-325 MG,oxyCODONE-Acetaminophen,0
OP,65990002200310,61919043290,Oxycodone w/ Acetaminophen Tab 5-325 MG,oxyCODONE-Acetaminophen,0
OP,65990002200335,61919043730,Oxycodone w/ Acetaminophen Tab 10-325 MG,oxyCODONE-Acetaminophen,0
OP,65990002200335,61919043760,Oxycodone w/ Acetaminophen Tab 10-325 MG,oxyCODONE-Acetaminophen,0
OP,65990002200335,61919043790,Oxycodone w/ Acetaminophen Tab 10-325 MG,oxyCODONE-Acetaminophen,0
OP,65100075100320,61919044430,Oxycodone HCl Tab 10 MG,oxyCODONE HCl,0
OP,65100075100320,61919044460,Oxycodone HCl Tab 10 MG,oxyCODONE HCl,0
OP,65991702100358,61919045230,Hydrocodone-Acetaminophen Tab 7.5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100358,61919045260,Hydrocodone-Acetaminophen Tab 7.5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991002050320,61919047260,Acetaminophen w/ Codeine Tab 300-60 MG,Acetaminophen-Codeine #4,0
OP,65991002050320,61919047290,Acetaminophen w/ Codeine Tab 300-60 MG,Acetaminophen-Codeine #4,0
OP,65990002200335,61919047560,Oxycodone w/ Acetaminophen Tab 10-325 MG,oxyCODONE-Acetaminophen,0
OP,65100075100310,61919047930,Oxycodone HCl Tab 5 MG,oxyCODONE HCl,0
OP,65991002050315,61919048418,Acetaminophen w/ Codeine Tab 300-30 MG,Acetaminophen-Codeine #3,0
OP,65991002050315,61919048430,Acetaminophen w/ Codeine Tab 300-30 MG,Acetaminophen-Codeine #3,0
OP,65991702100356,61919049408,Hydrocodone-Acetaminophen Tab 5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100356,61919049420,Hydrocodone-Acetaminophen Tab 5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100356,61919049430,Hydrocodone-Acetaminophen Tab 5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100356,61919049460,Hydrocodone-Acetaminophen Tab 5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100356,61919049472,Hydrocodone-Acetaminophen Tab 5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100356,61919049490,Hydrocodone-Acetaminophen Tab 5-325 MG,HYDROcodone-Acetaminophen,0
OP,65990002200310,61919052490,Oxycodone w/ Acetaminophen Tab 5-325 MG,oxyCODONE-Acetaminophen,0
OP,65100095107075,61919058304,Tramadol HCl Cap ER 24HR Biphasic Release 150 MG,traMADol HCl ER,0
OP,65100095107075,61919058312,Tramadol HCl Cap ER 24HR Biphasic Release 150 MG,traMADol HCl ER,0
OP,65100095107075,61919058315,Tramadol HCl Cap ER 24HR Biphasic Release 150 MG,traMADol HCl ER,0
OP,65100095107075,61919058330,Tramadol HCl Cap ER 24HR Biphasic Release 150 MG,traMADol HCl ER,0
OP,65100095107075,61919058360,Tramadol HCl Cap ER 24HR Biphasic Release 150 MG,traMADol HCl ER,0
OP,65100095107075,61919058372,Tramadol HCl Cap ER 24HR Biphasic Release 150 MG,traMADol HCl ER,0
OP,65100095107075,61919058390,Tramadol HCl Cap ER 24HR Biphasic Release 150 MG,traMADol HCl ER,0
OP,65100095100320,61919059720,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919059730,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919059740,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919059760,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919059772,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919059782,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919059784,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,61919059790,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100025008620,61919060205,Fentanyl TD Patch 72HR 25 MCG/HR,fentaNYL,0
OP,65100025008630,61919060305,Fentanyl TD Patch 72HR 50 MCG/HR,fentaNYL,0
OP,65990002200335,61919061230,Oxycodone w/ Acetaminophen Tab 10-325 MG,oxyCODONE-Acetaminophen,0
OP,65990002200335,61919061260,Oxycodone w/ Acetaminophen Tab 10-325 MG,oxyCODONE-Acetaminophen,0
OP,65990002200335,61919061290,Oxycodone w/ Acetaminophen Tab 10-325 MG,oxyCODONE-Acetaminophen,0
OP,65990002200310,61919061430,Oxycodone w/ Acetaminophen Tab 5-325 MG,oxyCODONE-Acetaminophen,0
OP,65990002200310,61919061460,Oxycodone w/ Acetaminophen Tab 5-325 MG,oxyCODONE-Acetaminophen,0
OP,65990002200310,61919061490,Oxycodone w/ Acetaminophen Tab 5-325 MG,oxyCODONE-Acetaminophen,0
OP,65991702100356,61919061820,Hydrocodone-Acetaminophen Tab 5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100356,61919061826,Hydrocodone-Acetaminophen Tab 5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100356,61919061830,Hydrocodone-Acetaminophen Tab 5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100356,61919061860,Hydrocodone-Acetaminophen Tab 5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100356,61919061872,Hydrocodone-Acetaminophen Tab 5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100356,61919061890,Hydrocodone-Acetaminophen Tab 5-325 MG,HYDROcodone-Acetaminophen,0
OP,65100075100325,61919065930,Oxycodone HCl Tab 15 MG,oxyCODONE HCl,0
OP,65100075100325,61919065960,Oxycodone HCl Tab 15 MG,oxyCODONE HCl,0
OP,65100075100325,61919065990,Oxycodone HCl Tab 15 MG,oxyCODONE HCl,0
OP,65100050100310,61919067030,Methadone HCl Tab 10 MG,Methadone HCl,0
OP,65100050100310,61919067060,Methadone HCl Tab 10 MG,Methadone HCl,0
OP,65100050100310,61919067090,Methadone HCl Tab 10 MG,Methadone HCl,0
OP,65100075100340,61919067130,Oxycodone HCl Tab 30 MG,oxyCODONE HCl,0
OP,65100075100340,61919067160,Oxycodone HCl Tab 30 MG,oxyCODONE HCl,0
OP,65100095107520,61919081830,Tramadol HCl Tab ER 24HR 100 MG,traMADol HCl ER,0
OP,65100095107520,61919081860,Tramadol HCl Tab ER 24HR 100 MG,traMADol HCl ER,0
OP,65100075100325,61919082030,Oxycodone HCl Tab 15 MG,oxyCODONE HCl,0
OP,65100075100325,61919082090,Oxycodone HCl Tab 15 MG,oxyCODONE HCl,0
OP,65100075100310,61919082130,Oxycodone HCl Tab 5 MG,oxyCODONE HCl,0
OP,65100075100310,61919082190,Oxycodone HCl Tab 5 MG,oxyCODONE HCl,0
OP,65991702100305,61919082830,Hydrocodone-Acetaminophen Tab 10-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100305,61919082860,Hydrocodone-Acetaminophen Tab 10-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100305,61919082890,Hydrocodone-Acetaminophen Tab 10-325 MG,HYDROcodone-Acetaminophen,0
OP,65990002200327,61919083530,Oxycodone w/ Acetaminophen Tab 7.5-325 MG,oxyCODONE-Acetaminophen,0
OP,65990002200335,61919087130,Oxycodone w/ Acetaminophen Tab 10-325 MG,oxyCODONE-Acetaminophen,0
OP,65990002200335,61919087160,Oxycodone w/ Acetaminophen Tab 10-325 MG,oxyCODONE-Acetaminophen,0
OP,65990002200335,61919087190,Oxycodone w/ Acetaminophen Tab 10-325 MG,oxyCODONE-Acetaminophen,0
OP,65100095107520,61919089230,Tramadol HCl Tab ER 24HR 100 MG,traMADol HCl ER,0
OP,65100095107530,61919089330,Tramadol HCl Tab ER 24HR 200 MG,traMADol HCl ER,0
OP,65100095107530,61919089360,Tramadol HCl Tab ER 24HR 200 MG,traMADol HCl ER,0
OP,65991002050320,61919090560,Acetaminophen w/ Codeine Tab 300-60 MG,Acetaminophen-Codeine,0
OP,65991002050320,61919090590,Acetaminophen w/ Codeine Tab 300-60 MG,Acetaminophen-Codeine,0
OP,65100055100432,61919092330,Morphine Sulfate Tab ER 30 MG,Morphine Sulfate ER,0
OP,65100055100432,61919092360,Morphine Sulfate Tab ER 30 MG,Morphine Sulfate ER,0
OP,65100055100415,61919096630,Morphine Sulfate Tab ER 15 MG,Morphine Sulfate ER,0
OP,65100055100415,61919096660,Morphine Sulfate Tab ER 15 MG,Morphine Sulfate ER,0
OP,65991702100356,62022036501,Hydrocodone-Acetaminophen Tab 5-325 MG,Procet,0
OP,65991702100358,62022036601,Hydrocodone-Acetaminophen Tab 7.5-325 MG,Procet,0
OP,65991702100356,62022056301,Hydrocodone-Acetaminophen Tab 5-325 MG,Anexsia,0
OP,65991702100358,62022066301,Hydrocodone-Acetaminophen Tab 7.5-325 MG,Anexsia,0
OP,65991702100356,62022081701,Hydrocodone-Acetaminophen Tab 5-325 MG,Anexsia,0
OP,65991702100358,62022081801,Hydrocodone-Acetaminophen Tab 7.5-325 MG,Anexsia,0
OP,65991002050315,62037052201,Acetaminophen w/ Codeine Tab 300-30 MG,Acetaminophen-Codeine #3,0
OP,65991002050315,62037052210,Acetaminophen w/ Codeine Tab 300-30 MG,Acetaminophen-Codeine #3,0
OP,65991002050320,62037052301,Acetaminophen w/ Codeine Tab 300-60 MG,Acetaminophen-Codeine #4,0
OP,65991002050320,62037052305,Acetaminophen w/ Codeine Tab 300-60 MG,Acetaminophen-Codeine #4,0
OP,65991702500320,62037052401,Hydrocodone-Ibuprofen Tab 7.5-200 MG,HYDROcodone-Ibuprofen,0
OP,65991702500320,62037052405,Hydrocodone-Ibuprofen Tab 7.5-200 MG,HYDROcodone-Ibuprofen,0
OP,65991702100346,62037056701,Hydrocodone-Acetaminophen Tab 10-660 MG,Hydrocodone-Acetaminophen,0
OP,65100075102005,62559015116,Oxycodone HCl Soln 5 MG/5ML,oxyCODONE HCl,0
OP,65100075101320,62559015230,Oxycodone HCl Conc 100 MG/5ML (20 MG/ML),oxyCODONE HCl,0
OP,65100075100110,62559016701,Oxycodone HCl Cap 5 MG,oxyCODONE HCl,0
OP,65100055102065,62559017001,Morphine Sulfate Oral Soln 10 MG/5ML,Morphine Sulfate,0
OP,65100055102065,62559017005,Morphine Sulfate Oral Soln 10 MG/5ML,Morphine Sulfate,0
OP,65100055102070,62559017101,Morphine Sulfate Oral Soln 20 MG/5ML,Morphine Sulfate,0
OP,65100055102070,62559017105,Morphine Sulfate Oral Soln 20 MG/5ML,Morphine Sulfate,0
OP,65100095100320,62584055901,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,62584055911,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65991002050315,62584060301,Acetaminophen w/ Codeine Tab 300-30 MG,Acetaminophen-Codeine #3,0
OP,65991002050315,62584060333,Acetaminophen w/ Codeine Tab 300-30 MG,Acetaminophen-Codeine #3,0
OP,65991002050320,62584060401,Acetaminophen w/ Codeine Tab 300-60 MG,Acetaminophen-Codeine #4,0
OP,65991702100350,62584067201,Hydrocodone-Acetaminophen Tab 7.5-750 MG,Hydrocodone-Acetaminophen,0
OP,65991702100310,62584073801,Hydrocodone-Acetaminophen Tab 5-500 MG,Hydrocodone-Acetaminophen,0
OP,65991702100310,62584073811,Hydrocodone-Acetaminophen Tab 5-500 MG,Hydrocodone-Acetaminophen,0
OP,65991702100310,62584073833,Hydrocodone-Acetaminophen Tab 5-500 MG,Hydrocodone-Acetaminophen,0
OP,65992002400320,62584084001,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65992002400320,62584084033,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65992002400320,62584091901,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65992002400320,62584091980,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65992002400320,62584091985,Propoxyphene-N w/ Acetaminophen Tab 100-650 MG,Propoxyphene N-Acetaminophen,0
OP,65991702100327,62793071001,Hydrocodone-Acetaminophen Tab 10-500 MG,Hydrocodone-Acetaminophen,0
OP,65991702100340,62793077501,Hydrocodone-Acetaminophen Tab 7.5-650 MG,Hydrocodone-Acetaminophen,0
OP,65100095107075,63187006230,Tramadol HCl Cap ER 24HR Biphasic Release 150 MG,traMADol HCl ER,0
OP,65100095107075,63187006260,Tramadol HCl Cap ER 24HR Biphasic Release 150 MG,traMADol HCl ER,0
OP,65100095100320,63187006315,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,63187006320,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,63187006330,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,63187006360,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,63187006372,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,63187006378,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65100095100320,63187006390,Tramadol HCl Tab 50 MG,traMADol HCl,0
OP,65991002050315,63187010615,Acetaminophen w/ Codeine Tab 300-30 MG,Acetaminophen-Codeine #3,0
OP,65991702100356,63187011230,Hydrocodone-Acetaminophen Tab 5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100356,63187011260,Hydrocodone-Acetaminophen Tab 5-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100305,63187012060,Hydrocodone-Acetaminophen Tab 10-325 MG,HYDROcodone-Acetaminophen,0
OP,65991702100356,63187037512,Hydrocodone-Acetaminophen Tab 5-325 MG,HYDROcodone-Acetaminophen,0
